InvoiceNo,Quantity,UnitPrice,Value,Time,CumulativeSum,BuyingClass,Frequency,CumulativeFreq,FrequencyClass
16351140,39,52.34000000000001,67.23000000000002,300,2843.0499999999997,Low spender,1,322,Low Frequency
10399140,43,101.06000000000002,178.26,216,66049.50000000003,Low spender,1,323,Low Frequency
2232432,48,5.6,67.19999999999999,60,2775.8199999999997,Low spender,1,324,Low Frequency
3343716,45,21.830000000000002,178.52,72,66228.02000000003,Low spender,1,325,Low Frequency
5082696,70,29.7,178.7,135,66406.72000000003,Low spender,1,326,Low Frequency
5416590,73,32.95,178.95000000000002,120,66585.67000000003,Low spender,1,327,Low Frequency
1139320,25,17.1,65.4,26,2708.62,Low spender,1,328,Low Frequency
1131560,32,4.5,64.0,30,2643.22,Low spender,1,329,Low Frequency
554647,100,1.79,179.0,12,67122.59000000004,Low spender,1,330,Low Frequency
551877,100,1.79,179.0,8,67301.59000000004,Low spender,1,331,Low Frequency
559353,5,12.75,63.75,17,2579.22,Low spender,1,332,Low Frequency
12723531,36,46.260000000000005,63.440000000000005,322,2515.47,Low spender,1,333,Low Frequency
13462825,86,69.55000000000001,179.10000000000002,350,67480.69000000005,Low spender,1,334,Low Frequency
2735400,58,27.75,113.5,75,18773.74999999999,Low spender,1,335,Low Frequency
5166378,168,8.479999999999999,176.68,117,64805.38000000004,Low spender,1,336,Low Frequency
1736439,22,14.05,100.9,39,10669.259999999997,Low spender,1,337,Low Frequency
6330335,88,40.39,175.92,187,64452.07000000004,Low spender,1,338,Low Frequency
14498172,41,44.71,73.78,364,3988.3199999999997,Low spender,1,339,Low Frequency
6772524,89,35.49,156.50999999999996,120,46888.120000000024,Low spender,1,340,Low Frequency
4342920,37,56.95,117.85000000000001,96,21425.699999999986,Low spender,1,341,Low Frequency
14047275,59,88.44000000000001,156.57999999999998,350,47044.700000000026,Low spender,1,342,Low Frequency
6520200,29,85.30000000000003,155.05,156,45487.220000000016,Low spender,1,343,Low Frequency
4869099,85,28.090000000000003,155.17000000000002,99,45642.390000000014,Low spender,1,344,Low Frequency
3241104,18,40.5,119.30000000000001,78,22256.359999999986,Low spender,1,345,Low Frequency
15554079,182,62.010000000000005,155.23999999999998,432,45797.63000000001,Low spender,1,346,Low Frequency
34903834,208,67.81000000000002,155.3700000000001,671,45953.000000000015,Low spender,1,347,Low Frequency
537360,72,1.06,76.32000000000001,12,4819.809999999999,Low spender,1,348,Low Frequency
18481024,233,24.19000000000001,118.98,448,22137.059999999987,Low spender,1,349,Low Frequency
3282018,25,32.7,118.75,84,21780.329999999987,Low spender,1,350,Low Frequency
16111818,67,84.79,155.42999999999998,330,46108.430000000015,Low spender,1,351,Low Frequency
4334984,36,49.0,155.00000000000003,72,45332.17000000001,Low spender,1,352,Low Frequency
4347880,27,57.15,118.95,80,22018.079999999987,Low spender,1,353,Low Frequency
5185782,134,10.739999999999998,98.42000000000002,108,10069.969999999998,Low spender,1,354,Low Frequency
5376930,120,22.71,155.55,100,46263.98000000002,Low spender,1,355,Low Frequency
17880608,171,76.3,155.79999999999998,448,46419.78000000002,Low spender,1,356,Low Frequency
5538300,182,21.32,155.89999999999998,110,46575.68000000002,Low spender,1,357,Low Frequency
541525,72,1.06,76.32000000000001,10,4743.489999999999,Low spender,1,358,Low Frequency
544170,72,1.06,76.32000000000001,14,4667.169999999999,Low spender,1,359,Low Frequency
3966158,49,21.049999999999997,117.35,105,21190.29999999999,Low spender,1,360,Low Frequency
3271086,54,20.95,158.5,84,49250.24000000003,Low spender,1,361,Low Frequency
3359916,55,10.899999999999999,98.45,66,10168.419999999998,Low spender,1,362,Low Frequency
1135776,24,9.9,118.80000000000001,30,21899.129999999986,Low spender,1,363,Low Frequency
19370276,253,63.43999999999999,97.97000000000004,578,9873.549999999997,Low spender,1,364,Low Frequency
4381112,93,17.099999999999998,154.95000000000002,88,45177.17000000001,Low spender,1,365,Low Frequency
9166752,130,29.769999999999996,97.99999999999997,272,9971.549999999997,Low spender,1,366,Low Frequency
552060,72,1.06,76.32000000000001,10,4590.849999999999,Low spender,1,367,Low Frequency
1091042,133,3.37,76.1,24,4514.53,Low spender,1,368,Low Frequency
4505568,77,30.36,156.75,128,47358.17000000003,Low spender,1,369,Low Frequency
2836715,79,12.050000000000002,75.75000000000001,75,4438.429999999999,Low spender,1,370,Low Frequency
6705264,69,37.93,156.91000000000003,192,47515.08000000003,Low spender,1,371,Low Frequency
5422140,154,13.580000000000002,157.02,120,47672.10000000003,Low spender,1,372,Low Frequency
16590552,91,57.7,157.05,406,47829.15000000003,Low spender,1,373,Low Frequency
8742336,80,43.39000000000001,108.21000000000001,224,14209.73,Low spender,1,374,Low Frequency
7567238,76,55.79000000000001,157.09,168,47986.24000000003,Low spender,1,375,Low Frequency
1652268,16,22.65,157.2,36,48143.440000000024,Low spender,1,376,Low Frequency
12008370,41,69.45,117.54999999999998,286,21307.849999999988,Low spender,1,377,Low Frequency
7434960,146,63.559999999999995,157.7,208,48301.14000000002,Low spender,1,378,Low Frequency
3321672,101,28.669999999999998,157.9,60,48459.04000000002,Low spender,1,379,Low Frequency
15593094,181,93.20000000000002,158.03000000000003,351,48617.07000000002,Low spender,1,380,Low Frequency
5118048,84,19.020000000000003,158.03999999999996,117,48775.11000000002,Low spender,1,381,Low Frequency
3311004,66,7.78,75.66,78,4362.679999999999,Low spender,1,382,Low Frequency
2157680,84,6.99,158.16000000000003,56,48933.270000000026,Low spender,1,383,Low Frequency
17853024,67,85.82999999999998,158.47000000000003,465,49091.74000000003,Low spender,1,384,Low Frequency
16536815,50,83.24000000000001,117.88000000000001,406,21543.579999999987,Low spender,1,385,Low Frequency
6497220,133,31.37,155.93,120,46731.61000000002,Low spender,1,386,Low Frequency
5431260,30,44.8,117.99999999999999,140,21661.579999999987,Low spender,1,387,Low Frequency
5427150,114,16.099999999999998,177.5,130,65337.37000000004,Low spender,1,388,Low Frequency
547415,2,12.75,25.5,10,156.0,Low spender,1,389,Low Frequency
1681350,72,3.75,90.0,27,7534.529999999997,Low spender,1,390,Low Frequency
25769424,80,90.23000000000003,123.07000000000002,528,24686.28999999999,Low spender,1,391,Low Frequency
1644768,72,2.35,56.4,30,1844.64,Low spender,1,392,Low Frequency
5933642,83,29.049999999999997,190.54999999999998,154,76341.70000000003,Low spender,1,393,Low Frequency
2751785,91,19.55,151.85000000000002,50,42570.54000000001,Low spender,1,394,Low Frequency
14363225,131,61.87000000000001,190.88,350,76532.58000000003,Low spender,1,395,Low Frequency
6910692,138,22.85,191.04000000000002,168,76723.62000000002,Low spender,1,396,Low Frequency
21994020,187,74.13000000000001,191.3199999999999,456,76914.94000000003,Low spender,1,397,Low Frequency
7978880,136,30.88,233.76,238,118963.20000000014,Low spender,1,398,Low Frequency
21937476,63,137.48000000000002,191.66999999999993,456,77106.61000000003,Low spender,1,399,Low Frequency
3339786,120,3.47,58.08,84,1902.72,Low spender,1,400,Low Frequency
4292448,71,32.15,101.55,112,11276.809999999996,Low spender,1,401,Low Frequency
3900813,98,13.02,191.94,70,77298.55000000003,Low spender,1,402,Low Frequency
4423736,84,12.62,101.4,104,11175.259999999997,Low spender,1,403,Low Frequency
13781700,243,60.540000000000006,192.06999999999996,300,77490.62000000004,Low spender,1,404,Low Frequency
24521420,70,132.05,192.85000000000005,616,77876.07000000005,Low spender,1,405,Low Frequency
33644219,175,145.34,193.1399999999999,885,78069.21000000005,Low spender,1,406,Low Frequency
6250266,330,20.29,193.39000000000004,165,78262.60000000005,Low spender,1,407,Low Frequency
37052800,167,141.75999999999996,190.18999999999997,896,75770.37000000002,Low spender,1,408,Low Frequency
1666671,10,21.25,59.5,42,2020.71,Low spender,1,409,Low Frequency
4396672,77,26.53,185.65000000000003,72,72950.06000000004,Low spender,1,410,Low Frequency
553952,4,14.95,59.8,10,2080.51,Low spender,1,411,Low Frequency
5576340,108,34.71,190.53000000000003,150,76151.15000000002,Low spender,1,412,Low Frequency
4043683,223,22.65,186.01000000000002,70,73136.07000000004,Low spender,1,413,Low Frequency
31748156,132,109.19000000000004,237.07000000000002,870,121316.02000000015,Low spender,1,414,Low Frequency
10372290,444,13.270000000000003,237.35999999999996,190,121553.38000000015,Low spender,1,415,Low Frequency
5570330,82,57.3,189.5,130,75580.18000000002,Low spender,1,416,Low Frequency
8027838,160,25.39,179.70999999999998,112,68018.91000000005,Low spender,1,417,Low Frequency
7495189,155,23.45,179.95,156,68198.86000000004,Low spender,1,418,Low Frequency
10322358,34,82.94,108.07,304,14101.52,Low spender,1,419,Low Frequency
22891840,58,134.24000000000007,180.1700000000001,560,68379.03000000004,Low spender,1,420,Low Frequency
37371729,104,136.0100000000001,180.35000000000002,1072,68559.38000000005,Low spender,1,421,Low Frequency
4599552,176,9.33,180.48000000000002,64,68739.86000000004,Low spender,1,422,Low Frequency
3946873,58,15.0,113.5,91,18546.74999999999,Low spender,1,423,Low Frequency
5457120,45,47.65000000000001,180.6,90,68920.46000000005,Low spender,1,424,Low Frequency
18338112,243,41.14,236.09000000000006,416,120606.47000000015,Low spender,1,425,Low Frequency
10332288,46,40.180000000000014,113.48000000000002,216,18433.24999999999,Low spender,1,426,Low Frequency
14838147,161,56.77,239.49000000000004,351,122986.99000000017,Low spender,1,427,Low Frequency
13852850,56,115.82000000000002,180.93999999999997,375,69282.25000000006,Low spender,1,428,Low Frequency
1076096,52,5.5,181.0,26,69463.25000000006,Low spender,1,429,Low Frequency
30113805,64,159.95,181.08999999999997,742,69644.34000000005,Low spender,1,430,Low Frequency
2187316,31,12.2,62.85,48,2389.0299999999997,Low spender,1,431,Low Frequency
6845160,147,35.97,181.09,168,69825.43000000005,Low spender,1,432,Low Frequency
16127010,125,83.47000000000001,181.11999999999998,330,70006.55000000005,Low spender,1,433,Low Frequency
6693036,98,42.49,237.61,156,121790.99000000015,Low spender,1,434,Low Frequency
1103958,28,11.799999999999999,185.39999999999998,26,72764.41000000005,Low spender,1,435,Low Frequency
6582492,34,20.889999999999997,58.49000000000001,204,1961.21,Low spender,1,436,Low Frequency
4340872,29,38.9,112.75,112,17867.659999999993,Low spender,1,437,Low Frequency
1684152,26,7.95,60.7,27,2201.11,Low spender,1,438,Low Frequency
15607771,110,75.04000000000002,182.24999999999997,319,70188.80000000005,Low spender,1,439,Low Frequency
42879744,156,145.96,218.46999999999994,1036,103799.05000000009,Low spender,1,440,Low Frequency
4419704,77,17.689999999999998,109.12999999999998,112,14644.719999999998,Low spender,1,441,Low Frequency
571232,10,2.08,20.8,14,130.5,Low spender,1,442,Low Frequency
5229952,5110,30.11,12393.7,108,5518601.310000001,Top spender,1,443,Low Frequency
542915,4,8.95,35.8,16,485.55,Low spender,1,444,Low Frequency
4566872,68,25.130000000000003,110.38,120,15304.289999999997,Low spender,1,445,Low Frequency
15250452,55,154.95000000000002,220.1,364,105334.37000000011,Low spender,1,446,Low Frequency
1157368,12,5.9,35.400000000000006,16,449.75,Low spender,1,447,Low Frequency
10412424,346,24.509999999999998,220.61999999999998,216,105554.9900000001,Low spender,1,448,Low Frequency
9793037,154,34.459999999999994,228.91,255,114110.75000000015,Low spender,1,449,Low Frequency
6304925,120,34.23,219.39,110,104674.6500000001,Low spender,1,450,Low Frequency
5492590,352,12.35,228.83999999999997,120,113881.84000000014,Low spender,1,451,Low Frequency
1733214,54,16.45,216.9,39,102057.22000000009,Low spender,1,452,Low Frequency
35221248,132,148.65,229.58999999999997,832,115257.09000000016,Low spender,1,453,Low Frequency
3978254,33,27.89,104.35,91,12716.399999999998,Low spender,1,454,Low Frequency
564419,20,0.85,17.0,11,88.9,Low spender,1,455,Low Frequency
5731080,116,28.48,216.4,150,101190.2100000001,Low spender,1,456,Low Frequency
7025980,202,15.279999999999998,104.76,156,12821.159999999998,Low spender,1,457,Low Frequency
7583534,175,24.27999999999999,229.47000000000003,196,115027.50000000016,Low spender,1,458,Low Frequency
31299526,109,164.04000000000002,216.76,928,101623.47000000009,Low spender,1,459,Low Frequency
3442548,50,20.939999999999998,108.98000000000002,54,14535.589999999998,Low spender,1,460,Low Frequency
39317787,102,167.73,219.13999999999996,828,104455.2600000001,Low spender,1,461,Low Frequency
26565138,86,127.74000000000004,236.3,552,121078.95000000014,Low spender,1,462,Low Frequency
4357232,82,16.57,113.44000000000001,96,18319.76999999999,Low spender,1,463,Low Frequency
10311889,324,58.22000000000002,219.52,285,104894.1700000001,Low spender,1,464,Low Frequency
17338859,285,36.28000000000001,187.29000000000002,434,73882.40000000002,Low spender,1,465,Low Frequency
5138856,48,60.629999999999995,187.82999999999998,99,74070.23000000003,Low spender,1,466,Low Frequency
2208508,41,6.65,59.9,44,2140.4100000000003,Low spender,1,467,Low Frequency
16246148,120,87.85000000000001,187.91999999999996,406,74258.15000000002,Low spender,1,468,Low Frequency
3763543,36,36.05,112.6,105,17754.909999999993,Low spender,1,469,Low Frequency
19560302,96,75.16999999999999,188.14,408,74634.31000000003,Low spender,1,470,Low Frequency
12143826,181,71.22000000000003,188.60999999999996,330,74822.92000000003,Low spender,1,471,Low Frequency
11093680,78,58.39,188.89,320,75011.81000000003,Low spender,1,472,Low Frequency
26915396,142,122.52000000000002,189.39999999999995,611,75201.21000000002,Low spender,1,473,Low Frequency
7236333,91,58.5,189.47,195,75390.68000000002,Low spender,1,474,Low Frequency
1616091,40,11.85,101.99999999999999,30,11684.009999999997,Low spender,1,475,Low Frequency
5187582,47,39.85,205.25,90,90614.58000000005,Low spender,1,476,Low Frequency
5512710,144,37.65,203.95,120,89183.00000000003,Low spender,1,477,Low Frequency
1075336,20,5.050000000000001,48.800000000000004,16,1158.19,Low spender,1,478,Low Frequency
41789363,127,138.88,218.52000000000004,1078,104017.5700000001,Low spender,1,479,Low Frequency
14257620,123,67.8,229.32999999999993,416,114798.03000000016,Low spender,1,480,Low Frequency
6545102,44,48.02000000000001,110.38000000000001,168,15525.049999999996,Low spender,1,481,Low Frequency
8082704,91,45.61000000000001,228.99,196,114568.70000000016,Low spender,1,482,Low Frequency
566727,216,1.06,228.96,13,114339.71000000015,Low spender,1,483,Low Frequency
10938490,24,101.25000000000001,110.38000000000001,323,15414.669999999996,Low spender,1,484,Low Frequency
569915,2,2.95,5.9,16,9.65,Low spender,1,485,Low Frequency
8920288,154,12.869999999999997,113.12,272,18206.32999999999,Low spender,1,486,Low Frequency
8594910,145,43.74,239.41,165,122747.50000000016,Low spender,1,487,Low Frequency
40097625,251,98.03000000000004,194.42,828,79619.28000000004,Low spender,1,488,Low Frequency
7947226,178,24.87,194.36999999999995,196,79424.86000000004,Low spender,1,489,Low Frequency
7375030,33,29.01,52.83000000000001,169,1622.33,Low spender,1,490,Low Frequency
2734980,216,8.860000000000001,234.24,65,119665.42000000014,Low spender,1,491,Low Frequency
9671334,248,37.08,216.84999999999997,221,101840.3200000001,Low spender,1,492,Low Frequency
12657238,28,97.70000000000003,112.40000000000003,286,17417.299999999996,Low spender,1,493,Low Frequency
2857310,52,14.780000000000001,109.36000000000001,70,14754.079999999998,Low spender,1,494,Low Frequency
7226167,261,11.819999999999999,198.57,182,83945.46000000005,Low spender,1,495,Low Frequency
3454422,116,12.34,197.64000000000001,48,82955.73000000005,Low spender,1,496,Low Frequency
5621250,30,52.349999999999994,111.35,170,16744.069999999992,Low spender,1,497,Low Frequency
25238745,130,90.17000000000004,196.0,585,81182.46000000005,Low spender,1,498,Low Frequency
2822140,52,4.99,51.56,55,1361.1,Low spender,1,499,Low Frequency
15159564,129,80.86000000000003,201.16,448,86547.47000000004,Low spender,1,500,Low Frequency
7032909,91,57.17,201.19,117,86748.66000000005,Low spender,1,501,Low Frequency
2689230,130,11.350000000000001,201.59999999999997,75,87151.46000000005,Low spender,1,502,Low Frequency
1701474,12,4.75,13.3,51,41.900000000000006,Low spender,1,503,Low Frequency
10241784,201,33.72,202.25000000000003,288,87555.82000000005,Low spender,1,504,Low Frequency
5132988,61,33.199999999999996,202.65000000000003,108,87758.47000000004,Low spender,1,505,Low Frequency
32016152,146,91.16,202.6800000000001,952,87961.15000000004,Low spender,1,506,Low Frequency
22066241,87,106.00000000000001,203.10000000000002,451,88164.25000000004,Low spender,1,507,Low Frequency
1669332,121,1303.95,39916.5,45,6536804.250000003,Top spender,1,508,Low Frequency
21257610,157,72.83,194.88,518,79814.16000000005,Low spender,1,509,Low Frequency
19994689,95,139.32,236.01999999999995,666,120370.38000000015,Low spender,1,510,Low Frequency
5389440,82,34.9,201.20000000000005,110,86949.86000000004,Low spender,1,511,Low Frequency
3332230,73,21.65,112.19999999999999,84,17080.329999999994,Low spender,1,512,Low Frequency
